419 61724.480469
6297.208984 445.231934 0.500000
7033.631348 5390.791992 0.500000
3569.351562 1568.270752 0.500000
6350.186035 5834.457520 0.500000
7475.069336 1705.686279 0.500000
6922.144043 5228.254395 0.500000
5409.641113 810.672058 0.500000
8834.946289 5486.007812 0.500000
1227.443237 2950.826172 0.500000
6013.096191 5333.140137 0.500000
7825.886719 2378.819824 0.500000
2006.708374 7815.845215 0.500000
8338.514648 2715.514404 0.500000
4456.911621 7614.871582 0.500000
7717.690430 5587.177246 0.500000
6932.364746 3124.495117 0.500000
9487.027344 7283.924316 0.500000
2143.715820 6326.047363 0.500000
3074.562012 7195.332520 0.500000
8801.134766 4017.500244 0.500000
1738.653809 2265.794189 0.500000
5012.020508 3748.128662 0.500000
5047.555664 2399.708252 0.500000
6916.403809 5809.622559 0.500000
6111.377441 3972.798340 0.500000
7314.336914 1518.157104 0.500000
5072.858398 1073.273682 0.500000
3701.686768 2663.392090 0.500000
9143.778320 4985.809570 0.500000
8246.527344 4001.333252 0.500000
4038.162598 5272.789062 0.500000
2693.423340 1307.408569 0.500000
1193.409424 5181.983887 0.500000
2985.003662 2714.786133 0.500000
4365.860352 7426.272461 0.500000
2758.516846 5272.128906 0.500000
4962.648438 1354.609741 0.500000
6335.364746 4170.387695 0.500000
5659.081055 3455.469482 0.500000
4038.770508 2034.682495 0.500000
7365.060059 5115.166504 0.500000
3481.242676 7137.740723 0.500000
4201.619141 168.251587 0.500000
7812.172852 2420.213135 0.500000
8717.284180 5758.497070 0.500000
4582.111328 7832.281250 0.500000
2216.549805 3828.059814 0.500000
1055.095825 903.757263 0.500000
3118.995605 5259.420898 0.500000
1430.279663 528.382690 0.500000
4667.613770 6226.143555 0.500000
4517.120117 1056.497314 0.500000
5868.349609 4265.572754 0.500000
3716.326172 2503.078125 0.500000
4854.984375 1452.635864 0.500000
5343.170898 4961.045410 0.500000
2442.689941 6608.462402 0.500000
1103.930908 7342.161621 0.500000
4906.111328 1887.535034 0.500000
3010.416260 2916.392090 0.500000
3540.902588 6492.066406 0.500000
483.202545 2137.347168 0.500000
6338.332031 6657.642578 0.500000
2317.105957 1672.936890 0.500000
1212.121704 5396.016113 0.500000
7266.770020 1691.152588 0.500000
3256.973145 3516.474854 0.500000
3952.973389 4288.592773 0.500000
5637.603516 239.893829 0.500000
3917.413086 2511.847412 0.500000
2708.702881 5201.135742 0.500000
9254.063477 5484.925293 0.500000
7052.145508 2562.957031 0.500000
182.096970 4289.481934 0.500000
6263.684082 5146.713867 0.500000
4101.534668 2955.149658 0.500000
8085.353516 5421.069824 0.500000
449.095306 622.535400 0.500000
1985.511841 4961.302734 0.500000
5761.067383 134.792252 0.500000
3153.509766 2169.387451 0.500000
8638.045898 1541.231323 0.500000
6749.202148 6992.821777 0.500000
3232.858398 7039.731445 0.500000
1682.871094 4059.037354 0.500000
6831.756348 7189.376465 0.500000
4040.090332 5641.793457 0.500000
5558.156250 5898.750488 0.500000
2437.354492 7364.410156 0.500000
9391.387695 3988.306641 0.500000
9448.080078 6372.832520 0.500000
6025.864258 5260.053711 0.500000
9415.535156 2661.317627 0.500000
5972.832031 5108.266602 0.500000
7822.452637 6335.837891 0.500000
6123.988281 3802.047607 0.500000
8021.738281 6884.047852 0.500000
6720.145996 3348.313965 0.500000
6049.713867 5169.438965 0.500000
1595.513916 4649.315918 0.500000
7082.552734 4173.792969 0.500000
5236.938965 1006.005737 0.500000
5190.267090 504.879517 0.500000
3942.151123 5107.371582 0.500000
1552.219482 3352.964111 0.500000
4161.686523 262.370972 0.500000
5819.556152 6476.742188 0.500000
4558.650391 3855.147461 0.500000
705.594727 706.122498 0.500000
6053.494629 1864.969727 0.500000
6380.823242 7340.480957 0.500000
4718.621094 3552.044678 0.500000
9582.463867 7538.891602 0.500000
7738.962891 2731.842773 0.500000
2298.503906 3856.630127 0.500000
4751.552246 7034.291016 0.500000
1947.270630 3704.200439 0.500000
7733.341797 7194.153320 0.500000
7685.328125 7652.898926 0.500000
4118.115234 4506.848633 0.500000
6300.622559 1618.308228 0.500000
3698.335693 5234.109863 0.500000
2214.649658 4864.307617 0.500000
1212.568604 3044.218262 0.500000
6542.455078 4756.108887 0.500000
6044.167969 585.818176 0.500000
5719.225098 2021.392944 0.500000
3536.835693 196.881683 0.500000
6094.674316 6146.597656 0.500000
9389.923828 1477.981079 0.500000
4965.566406 6338.346680 0.500000
9711.747070 1339.487793 0.500000
8882.811523 2985.410400 0.500000
7546.558594 3842.993652 0.500000
9522.667969 1081.609253 0.500000
6310.829102 5740.221191 0.500000
1950.258301 2331.200684 0.500000
2138.043213 5017.289551 0.500000
1380.302734 1903.635254 0.500000
260.161987 1382.360352 0.500000
4708.646484 5192.434570 0.500000
1123.985229 4924.338867 0.500000
4032.392334 4004.118652 0.500000
3033.738770 2032.664917 0.500000
5744.518066 1615.820435 0.500000
4410.702148 6484.215820 0.500000
3661.375000 7922.140625 0.500000
5321.337402 1695.796875 0.500000
7071.399414 2685.337158 0.500000
6544.357910 2793.660400 0.500000
7735.859863 6401.615234 0.500000
6893.994629 7189.509766 0.500000
7594.629883 2453.454346 0.500000
1999.882690 4743.755859 0.500000
1129.915283 1354.633057 0.500000
1474.650879 4728.194336 0.500000
8955.787109 7512.258789 0.500000
9309.958008 3790.218750 0.500000
5951.527344 1444.955933 0.500000
4852.700684 6497.068848 0.500000
5350.871094 4674.538086 0.500000
2359.072510 2189.710693 0.500000
5466.583496 256.074341 0.500000
3573.622314 1733.039307 0.500000
4104.278809 2525.599121 0.500000
6528.689941 3589.363281 0.500000
7105.152832 2726.552734 0.500000
7661.456543 2142.368652 0.500000
283.112549 6728.100098 0.500000
6088.080078 2637.382568 0.500000
5353.925781 6750.576660 0.500000
2666.828125 698.117004 0.500000
8958.364258 4902.342285 0.500000
8278.334961 7617.371094 0.500000
3538.008057 2937.868652 0.500000
359.432281 165.655304 0.500000
3030.841309 5658.946289 0.500000
5161.078125 3777.882568 0.500000
2018.947754 3904.260986 0.500000
553.381409 785.418701 0.500000
7186.267578 4901.016113 0.500000
9670.871094 6902.668457 0.500000
4848.656250 6041.885254 0.500000
191.782196 4646.121582 0.500000
7507.725586 7333.132812 0.500000
7943.807129 7519.551758 0.500000
2852.208984 1995.573975 0.500000
1066.249634 5959.457520 0.500000
1843.355225 7451.420898 0.500000
1082.521362 7790.420410 0.500000
3513.979736 5535.524414 0.500000
4436.069336 5235.271973 0.500000
6085.394043 1141.372437 0.500000
3876.004639 1195.901001 0.500000
1259.054565 7005.896973 0.500000
2216.353516 5346.958984 0.500000
3224.059570 7494.451172 0.500000
1334.793335 424.924896 0.500000
4087.541992 1778.749390 0.500000
1712.886841 2534.024414 0.500000
176.438004 5202.132324 0.500000
4709.652344 783.650452 0.500000
7926.826172 5474.695312 0.500000
8733.792969 615.608887 0.500000
5356.356445 1509.762817 0.500000
1210.055176 3157.025879 0.500000
6461.915039 5597.053223 0.500000
4160.182129 6550.790527 0.500000
9273.527344 1858.121704 0.500000
3838.307129 3109.306396 0.500000
8145.555176 3151.763672 0.500000
9398.946289 6760.509766 0.500000
7216.820312 5088.212891 0.500000
6325.363770 4050.758789 0.500000
6793.890137 356.268250 0.500000
6077.592773 1211.874268 0.500000
2067.747314 6199.128906 0.500000
7424.156250 1563.605591 0.500000
3230.474854 950.762024 0.500000
1137.651978 3874.018799 0.500000
2105.739502 2373.796631 0.500000
9526.248047 1859.619873 0.500000
7852.652344 7440.760254 0.500000
3047.878418 4508.589844 0.500000
8795.522461 1945.009521 0.500000
6372.046387 6629.916992 0.500000
7801.395996 348.271240 0.500000
6255.099121 6092.522949 0.500000
2945.479492 725.597412 0.500000
1837.610840 1524.243652 0.500000
4521.910156 3084.486328 0.500000
1122.284302 2670.458008 0.500000
6155.978516 939.808716 0.500000
7567.224609 3241.234131 0.500000
4037.284668 2252.342773 0.500000
800.045166 7168.897949 0.500000
8873.154297 5397.924805 0.500000
4805.872070 2410.476807 0.500000
2565.971680 4631.344727 0.500000
1374.450684 5980.649902 0.500000
4947.146484 1629.698975 0.500000
1447.020508 2416.255371 0.500000
150.549377 7162.829102 0.500000
8152.083984 5207.633301 0.500000
1864.332275 475.426636 0.500000
7818.839355 1008.476990 0.500000
2180.541016 7892.659180 0.500000
6754.840332 3765.101318 0.500000
8983.299805 5687.409180 0.500000
2043.863525 6672.345703 0.500000
6811.837891 2655.928955 0.500000
5410.368164 3697.956299 0.500000
7243.233398 3720.046875 0.500000
180.492462 2224.961182 0.500000
7007.679688 3595.288330 0.500000
6607.660645 1838.038086 0.500000
5230.013672 3457.127197 0.500000
623.602417 862.826904 0.500000
8851.119141 7833.660156 0.500000
2945.386719 1533.225098 0.500000
4481.671875 6795.764648 0.500000
7929.353027 3143.765137 0.500000
4358.182617 933.684509 0.500000
9731.731445 979.331482 0.500000
1704.570679 6395.940430 0.500000
4051.638184 3685.853271 0.500000
7520.448242 7703.968750 0.500000
1001.560791 286.211243 0.500000
9038.503906 7153.057617 0.500000
4284.594238 1561.852417 0.500000
7851.936523 4991.245605 0.500000
4705.083008 3320.936523 0.500000
6098.647949 6653.180176 0.500000
2130.648926 6400.807129 0.500000
830.701172 7645.449219 0.500000
3940.667725 2924.534180 0.500000
9226.855469 932.538818 0.500000
8817.274414 1624.121948 0.500000
9344.295898 826.384766 0.500000
9738.688477 4100.737305 0.500000
1991.784180 2369.523926 0.500000
2723.012695 5974.675781 0.500000
7290.211426 2864.147217 0.500000
2954.018555 4443.985840 0.500000
9632.583008 5001.153809 0.500000
4420.927246 192.938019 0.500000
3734.305908 7355.377441 0.500000
2750.200439 6383.598633 0.500000
1969.744263 5826.428711 0.500000
191.524658 5579.528320 0.500000
238.459229 7050.121582 0.500000
6469.750488 1283.974731 0.500000
6832.156738 6922.851562 0.500000
5561.391113 1338.437012 0.500000
2336.654297 1008.062378 0.500000
8670.110352 4389.667969 0.500000
8630.801758 7231.106934 0.500000
9616.709961 1486.348389 0.500000
2576.861572 2939.603271 0.500000
6357.355469 2993.929443 0.500000
5260.191406 3085.179199 0.500000
7014.836914 266.597870 0.500000
6273.842773 5545.122559 0.500000
9013.387695 2011.933228 0.500000
7311.589355 3753.837158 0.500000
1876.678589 2666.283447 0.500000
6456.917480 1547.806274 0.500000
366.505402 1204.944458 0.500000
2230.310303 3135.819824 0.500000
1410.034790 228.817352 0.500000
7521.898926 4270.673828 0.500000
2575.092773 1880.913208 0.500000
9030.284180 6720.210938 0.500000
4265.029297 5902.713867 0.500000
1040.937744 3746.408936 0.500000
8868.124023 5126.449219 0.500000
2254.859375 2297.772217 0.500000
4673.104492 2489.756104 0.500000
8820.528320 4147.999023 0.500000
6614.344238 5160.929199 0.500000
8053.668457 3170.075684 0.500000
3324.430176 5099.559570 0.500000
8703.971680 4295.355469 0.500000
1111.794800 7554.315918 0.500000
5846.945312 464.876831 0.500000
5263.483398 7345.101074 0.500000
7909.050293 1210.656738 0.500000
2431.854736 4790.650391 0.500000
8256.199219 3821.431396 0.500000
7976.352051 1116.602295 0.500000
7827.198730 7356.092285 0.500000
3016.400146 2063.081543 0.500000
436.322327 1002.167053 0.500000
6238.339355 1780.471558 0.500000
9453.245117 6283.927734 0.500000
7340.097168 2516.374268 0.500000
1653.103516 830.093262 0.500000
