1046 20308.617188
9422.885742 6868.904785 0.500000
7228.642090 5151.011230 0.500000
6332.236328 4085.270264 0.500000
6803.363770 290.046692 0.500000
6083.088867 1168.981445 0.500000
2050.979492 6292.217285 0.500000
7437.129395 1530.302979 0.500000
3220.163086 900.749817 0.500000
1115.719604 3903.711426 0.500000
2089.182373 2362.584473 0.500000
9550.893555 1834.388306 0.500000
7868.004883 7567.702637 0.500000
3036.552734 4555.583984 0.500000
8816.111328 1922.106201 0.500000
6379.177734 6734.750977 0.500000
7816.463867 281.831604 0.500000
6261.581055 6182.705078 0.500000
2933.585205 669.445862 0.500000
1819.564941 1489.867798 0.500000
4518.769043 3092.651611 0.500000
1100.266602 2667.334473 0.500000
6161.910156 889.497803 0.500000
7580.992676 3253.673340 0.500000
4031.452393 2237.819092 0.500000
776.238342 7288.427734 0.500000
8894.173828 5469.167969 0.500000
4804.307129 2400.264648 0.500000
2551.970215 4681.686035 0.500000
1353.833130 6067.781250 0.500000
4946.366211 1598.198486 0.500000
1426.805908 2406.200928 0.500000
123.136162 7282.193848 0.500000
8169.099121 5273.687988 0.500000
1846.434814 412.454010 0.500000
7834.003906 960.038391 0.500000
2164.399414 8031.922852 0.500000
6764.097656 3791.823975 0.500000
9004.931641 5766.545410 0.500000
2026.962891 6778.336426 0.500000
6821.411133 2652.409424 0.500000
5412.159668 3722.848145 0.500000
7255.202148 3745.541260 0.500000
153.245514 2209.690918 0.500000
7018.340332 3617.381104 0.500000
6616.100098 1812.218018 0.500000
5230.803711 3475.452881 0.500000
598.815796 810.417053 0.500000
8872.016602 7971.315430 0.500000
2933.491943 1499.094116 0.500000
4478.307129 6905.120605 0.500000
7945.131348 3153.546631 0.500000
4354.131836 883.206604 0.500000
9757.518555 930.098206 0.500000
1685.786133 6494.395020 0.500000
4045.885742 3710.415283 0.500000
7533.956055 7838.087891 0.500000
978.872864 218.079529 0.500000
9060.442383 7272.155273 0.500000
4280.135254 1528.502075 0.500000
7867.285156 5051.399902 0.500000
4702.958496 3335.548828 0.500000
6104.261230 6758.648926 0.500000
2114.230225 6499.394531 0.500000
807.064575 7777.972656 0.500000
3934.299072 2928.338379 0.500000
9249.839844 882.029663 0.500000
8837.984375 1592.469360 0.500000
9367.931641 772.981262 0.500000
9764.514648 4136.611328 0.500000
1974.594360 2358.195312 0.500000
2709.883057 6061.644043 0.500000
7302.440918 2866.304688 0.500000
2942.171631 4489.219238 0.500000
9657.819336 5061.578613 0.500000
4417.225098 122.263130 0.500000
3726.791504 7479.991699 0.500000
2737.221680 6481.716797 0.500000
1952.432007 5909.354980 0.500000
164.338959 5655.722656 0.500000
211.534134 7166.413086 0.500000
6477.424805 1243.047852 0.500000
6841.843262 7035.672852 0.500000
5564.021484 1298.994995 0.500000
2321.379639 959.612427 0.500000
8690.001953 4433.419922 0.500000
8650.476562 7352.333008 0.500000
9641.858398 1450.939331 0.500000
2562.920654 2943.818359 0.500000
6364.405273 2999.625732 0.500000
5261.149414 3093.363281 0.500000
7025.537598 197.931366 0.500000
6280.428711 5620.378906 0.500000
9035.185547 1990.854614 0.500000
7323.937500 3780.252686 0.500000
1858.849609 2663.046143 0.500000
6464.520508 1514.072876 0.500000
340.291290 1161.862793 0.500000
2214.445068 3145.384766 0.500000
1389.614868 159.120743 0.500000
7535.415039 4311.181641 0.500000
2561.141846 1856.262207 0.500000
9052.176758 6827.506836 0.500000
4260.461426 5987.720703 0.500000
1018.468445 3772.622070 0.500000
8889.116211 5190.290039 0.500000
2239.130371 2284.487305 0.500000
4670.802734 2481.705566 0.500000
8841.255859 4185.161621 0.500000
6622.820801 5225.710449 0.500000
8070.137207 3180.574707 0.500000
3314.639893 5162.666992 0.500000
8724.052734 4336.536133 0.500000
1089.718872 7684.354492 0.500000
5851.161133 401.616547 0.500000
5264.459473 7469.435547 0.500000
7924.715820 1167.730713 0.500000
2417.108643 4845.335938 0.500000
8273.792969 3849.690186 0.500000
7992.391602 1071.111816 0.500000
7842.410156 7480.726074 0.500000
3004.899414 2043.397583 0.500000
410.495850 953.556396 0.500000
6244.728516 1753.081909 0.500000
9477.485352 6379.328613 0.500000
7352.603516 2509.049561 0.500000
1634.033203 776.790894 0.500000
8676.593750 2643.125244 0.500000
8755.278320 1191.415894 0.500000
3989.630859 7538.547363 0.500000
5659.565918 5740.140137 0.500000
1235.201538 53.876194 0.500000
3167.977295 307.517212 0.500000
444.770935 5250.070312 0.500000
7216.343262 4765.755859 0.500000
4435.864746 2573.696289 0.500000
897.550720 3810.681641 0.500000
8730.831055 2682.698730 0.500000
2556.008545 1617.953735 0.500000
1104.640503 4748.107910 0.500000
919.447632 1195.371948 0.500000
9975.666992 2111.820557 0.500000
1537.441406 4581.620117 0.500000
4204.320312 4862.807617 0.500000
8985.924805 2561.237061 0.500000
1668.114746 6050.025391 0.500000
7390.850586 6695.107422 0.500000
4028.350830 5610.713867 0.500000
3888.021973 7588.681152 0.500000
5163.558105 375.198700 0.500000
5767.251953 1037.878906 0.500000
3461.414795 953.947937 0.500000
1156.045654 2113.303223 0.500000
9151.939453 5416.001953 0.500000
3643.327637 4536.624512 0.500000
3997.995117 5801.000488 0.500000
7488.445801 3639.680176 0.500000
5668.613770 6800.953125 0.500000
7120.193359 1824.445312 0.500000
533.163269 5898.072754 0.500000
9772.653320 2431.882568 0.500000
462.531097 5137.515137 0.500000
3698.697754 5990.347168 0.500000
2583.831299 5244.394531 0.500000
7453.001465 71.228989 0.500000
5457.253418 3208.105469 0.500000
937.552734 1125.220703 0.500000
4681.748535 5604.756348 0.500000
5355.372070 3225.910889 0.500000
5419.533203 3578.138428 0.500000
5883.971680 3331.047119 0.500000
7573.234375 3626.508057 0.500000
397.691559 6522.842285 0.500000
5770.281250 498.170410 0.500000
7830.027344 6411.799316 0.500000
5482.752930 2696.466797 0.500000
301.674164 3373.697998 0.500000
9567.940430 7060.100098 0.500000
7259.404297 3262.886475 0.500000
7154.388184 7542.238770 0.500000
4336.350098 4169.854980 0.500000
4477.642578 2155.114014 0.500000
959.580505 2398.464600 0.500000
4828.508789 6959.709473 0.500000
5171.069336 5151.350098 0.500000
5535.688965 1456.510742 0.500000
9825.464844 1622.692993 0.500000
5463.539551 1211.076294 0.500000
8008.831055 6969.113770 0.500000
4516.232422 4617.750488 0.500000
5409.206055 8026.560059 0.500000
395.106262 3523.924072 0.500000
9811.962891 4218.858398 0.500000
7307.974609 8023.210449 0.500000
5357.272461 4077.875000 0.500000
1332.759888 425.580627 0.500000
596.788879 220.932938 0.500000
3992.012695 4535.652832 0.500000
6120.080566 2870.996338 0.500000
2256.265137 6424.375000 0.500000
7710.398926 2670.427002 0.500000
8301.157227 2911.699707 0.500000
1521.672974 2696.200928 0.500000
7645.137695 468.273346 0.500000
2391.334229 4697.587402 0.500000
3480.589600 5692.442383 0.500000
6315.557129 6095.805176 0.500000
1117.812744 1202.873535 0.500000
7345.594727 6045.248047 0.500000
2207.811035 7782.313965 0.500000
2749.149170 5877.811523 0.500000
3225.860107 4448.094238 0.500000
8020.686035 5594.776367 0.500000
8013.109375 3637.823242 0.500000
7936.738281 5483.442871 0.500000
2882.543213 179.486389 0.500000
8276.512695 5178.963867 0.500000
3893.614014 6001.067871 0.500000
5087.685059 3803.375244 0.500000
9787.459961 5501.499512 0.500000
2443.870117 7634.691895 0.500000
8341.622070 2126.011475 0.500000
7810.522461 470.882812 0.500000
582.435547 6834.665039 0.500000
3855.634033 5112.067871 0.500000
2922.093018 7352.467773 0.500000
9004.872070 5902.944336 0.500000
2635.458984 930.930664 0.500000
7681.367676 4943.580078 0.500000
212.179199 4708.388184 0.500000
2359.657471 6596.230957 0.500000
1768.903198 5199.034668 0.500000
6646.173340 3375.000000 0.500000
8433.041992 3766.827148 0.500000
4694.546875 6789.290039 0.500000
7712.321289 1036.474976 0.500000
901.656921 172.325333 0.500000
468.409821 2214.145996 0.500000
7435.492676 286.310303 0.500000
9083.202148 380.566315 0.500000
7524.448730 2200.728027 0.500000
5413.482422 3546.106689 0.500000
5881.261719 786.296692 0.500000
6868.374512 7487.574219 0.500000
6307.831055 3159.261963 0.500000
2056.270264 1256.303833 0.500000
6886.534180 1904.685913 0.500000
9009.837891 2204.871582 0.500000
2239.694824 79.429153 0.500000
1554.090698 7303.233398 0.500000
6660.385254 5249.284180 0.500000
9922.350586 1498.772827 0.500000
9601.505859 6149.210938 0.500000
3428.277832 3567.981689 0.500000
1875.400146 536.249268 0.500000
8703.606445 2112.582031 0.500000
6769.691895 7570.946777 0.500000
4983.626953 6710.788574 0.500000
5885.970703 409.537811 0.500000
7077.991211 1582.274170 0.500000
8676.968750 6858.886230 0.500000
2962.459473 6732.104004 0.500000
1593.666870 6347.463867 0.500000
1136.665161 1001.464417 0.500000
9929.596680 2432.433594 0.500000
2616.509277 1326.161011 0.500000
6785.224121 6690.621582 0.500000
3272.098877 2594.639893 0.500000
2435.842773 7248.862793 0.500000
1631.849487 4836.100586 0.500000
9848.420898 3708.418945 0.500000
4559.508301 6013.046387 0.500000
1068.893677 7217.589355 0.500000
5162.937988 8054.845215 0.500000
3644.717529 7933.887695 0.500000
2727.163330 1935.478394 0.500000
4371.645996 7312.421387 0.500000
5384.599609 1840.902954 0.500000
4695.763184 3722.294189 0.500000
4449.930176 4957.524414 0.500000
6106.292969 4771.327148 0.500000
6245.136230 334.486084 0.500000
4708.710938 1117.274536 0.500000
1018.423889 5190.403320 0.500000
8492.851562 8043.354492 0.500000
8942.095703 2133.876953 0.500000
989.663818 5571.052246 0.500000
1295.546997 1797.328857 0.500000
4763.272949 5494.994141 0.500000
7198.713867 970.086731 0.500000
5599.761719 5801.380371 0.500000
8548.485352 2719.260986 0.500000
8927.242188 6427.332520 0.500000
8234.802734 7169.559082 0.500000
7512.930176 5893.904785 0.500000
6611.122559 4979.303223 0.500000
8050.988281 5698.415039 0.500000
8537.652344 6663.362793 0.500000
1263.113647 2390.285400 0.500000
8538.714844 74.546181 0.500000
1945.805054 4498.745605 0.500000
1223.107056 3267.802490 0.500000
850.029297 2341.263672 0.500000
1800.565186 858.218262 0.500000
9142.752930 6820.011719 0.500000
6456.010742 4032.031494 0.500000
6357.801270 2401.256348 0.500000
3139.672607 1161.607788 0.500000
2091.322510 2100.488770 0.500000
7813.614258 861.693726 0.500000
4691.181152 2349.246826 0.500000
8720.614258 3255.975098 0.500000
6081.752441 3862.864502 0.500000
1388.406494 5233.689453 0.500000
5549.299316 4480.354004 0.500000
6991.983887 1567.712036 0.500000
4578.457031 6601.140137 0.500000
9188.682617 1023.192200 0.500000
2052.906006 2627.696045 0.500000
7809.901855 806.145935 0.500000
3607.885742 4500.128906 0.500000
4936.917480 3407.525635 0.500000
280.183716 194.096268 0.500000
8455.226562 1233.673950 0.500000
7646.348145 5617.317871 0.500000
5271.582031 3135.431641 0.500000
7847.149902 6738.819824 0.500000
3358.742188 6022.396973 0.500000
249.110199 7596.025391 0.500000
9671.667969 5771.491699 0.500000
129.429688 569.841187 0.500000
3428.901123 4461.319824 0.500000
727.889954 4610.230469 0.500000
2766.724609 3304.336426 0.500000
1265.870605 1348.356323 0.500000
5273.181152 5508.801758 0.500000
1179.368408 3714.203857 0.500000
5232.533203 6337.319824 0.500000
507.049622 6461.256836 0.500000
8969.738281 6133.003906 0.500000
8383.716797 6160.754883 0.500000
3345.264404 815.256836 0.500000
2480.097900 1323.984131 0.500000
1789.869629 3471.301514 0.500000
2568.086670 4412.397949 0.500000
283.948883 549.128418 0.500000
1834.540283 1420.704346 0.500000
1718.218872 5549.766602 0.500000
9028.766602 5881.006836 0.500000
5753.789551 4988.621094 0.500000
9593.491211 3625.255615 0.500000
4090.455566 6237.539551 0.500000
4071.901611 129.497818 0.500000
9723.113281 1491.727173 0.500000
9434.015625 3479.401367 0.500000
770.858337 3631.337891 0.500000
8880.723633 5029.468262 0.500000
1575.062866 6334.112793 0.500000
2088.118164 5489.166992 0.500000
588.899780 2012.157593 0.500000
6654.174805 1621.075195 0.500000
348.074127 4832.261230 0.500000
4974.997559 8028.535645 0.500000
1197.536133 7741.628906 0.500000
1672.713745 7222.377930 0.500000
7571.500977 7765.638184 0.500000
4101.780273 6801.712402 0.500000
2333.219482 7991.303711 0.500000
7403.451660 1568.232056 0.500000
9739.427734 1965.254395 0.500000
8230.785156 7236.874512 0.500000
1181.142212 7440.347656 0.500000
1826.062012 3337.431152 0.500000
2565.542969 4223.608398 0.500000
5094.554688 5491.680664 0.500000
1901.084595 3475.546387 0.500000
3159.380859 6695.833984 0.500000
623.884094 469.747742 0.500000
5903.112793 6343.553711 0.500000
7960.533691 6069.759277 0.500000
2469.838623 4583.484863 0.500000
8914.816406 5456.486816 0.500000
1335.423950 6847.803711 0.500000
3679.062500 808.433228 0.500000
5603.545410 4826.603516 0.500000
6462.788574 6278.214844 0.500000
6932.749512 716.106018 0.500000
5814.052734 1141.244873 0.500000
4586.860840 5809.244629 0.500000
5244.392090 4105.771973 0.500000
8280.645508 6014.485352 0.500000
284.497925 5077.958984 0.500000
1479.521240 6074.955566 0.500000
6760.613770 930.509216 0.500000
7245.213379 5357.750000 0.500000
4511.132324 2450.555176 0.500000
6034.972656 7946.062988 0.500000
5838.414062 4517.486328 0.500000
6159.776367 102.628662 0.500000
4322.413086 4241.221191 0.500000
9970.850586 2795.019287 0.500000
1285.375000 2947.397217 0.500000
9307.828125 4060.202881 0.500000
5813.772949 1392.367432 0.500000
3259.052490 7138.999023 0.500000
6643.320801 2663.279053 0.500000
7787.564453 7437.252441 0.500000
9756.262695 4028.254639 0.500000
3093.201416 877.532898 0.500000
3591.791504 4275.141113 0.500000
9132.468750 4187.338867 0.500000
2119.771484 5144.110840 0.500000
1358.816284 4523.444336 0.500000
8090.126465 1094.642700 0.500000
5927.466797 3637.638672 0.500000
379.482086 875.536255 0.500000
7799.260254 7058.049805 0.500000
5069.053223 6797.786133 0.500000
7893.212891 1182.489258 0.500000
793.302551 3992.904297 0.500000
8889.212891 3231.303223 0.500000
425.891205 4858.670898 0.500000
5548.534180 5874.467285 0.500000
5671.364746 4275.146973 0.500000
7460.096680 937.719971 0.500000
8079.843750 1166.435547 0.500000
1961.639648 7358.349121 0.500000
5030.754883 3331.023682 0.500000
3060.306152 1573.445923 0.500000
2115.169434 2134.744873 0.500000
6422.858398 1177.641479 0.500000
5888.924316 1443.655518 0.500000
1703.843262 5826.684570 0.500000
3080.542236 2283.430664 0.500000
5752.694336 177.762253 0.500000
2899.253906 6595.177734 0.500000
1068.641724 70.457214 0.500000
7953.521973 4037.352295 0.500000
3259.659668 6420.618164 0.500000
9955.754883 8044.287109 0.500000
1583.100098 5105.000977 0.500000
7149.663086 1736.598145 0.500000
8709.917969 3029.689209 0.500000
7527.777832 5429.218262 0.500000
1613.272827 1951.328369 0.500000
6784.167480 4205.158203 0.500000
3354.646240 4987.744141 0.500000
9014.268555 3278.635986 0.500000
8766.787109 5822.120117 0.500000
425.316895 5722.185059 0.500000
4658.659180 6918.235840 0.500000
305.528107 4563.075684 0.500000
7667.313477 3461.874756 0.500000
2242.051758 1410.601074 0.500000
9576.606445 2630.901123 0.500000
7080.576660 8006.995605 0.500000
2738.906250 2601.819580 0.500000
8403.535156 1745.221924 0.500000
9039.917969 689.726379 0.500000
7613.462402 955.278931 0.500000
6144.437012 4623.124023 0.500000
975.601685 4792.403809 0.500000
7886.179688 2853.272949 0.500000
8514.716797 4578.916016 0.500000
5846.853516 4174.264160 0.500000
5540.385742 1763.579346 0.500000
414.467285 3888.539307 0.500000
1428.039429 2541.102051 0.500000
6454.523926 1705.119019 0.500000
8673.483398 7747.708496 0.500000
7960.568848 4584.657715 0.500000
5803.983398 5292.468750 0.500000
9258.489258 3529.238525 0.500000
6968.706055 2271.156738 0.500000
6367.511719 6893.941406 0.500000
8973.278320 3245.421143 0.500000
1504.875977 3502.253906 0.500000
7192.449219 4573.684082 0.500000
4999.767090 1659.847534 0.500000
3598.717773 529.364441 0.500000
3319.717041 6850.919922 0.500000
8726.524414 3414.250244 0.500000
10044.568359 2753.930908 0.500000
4861.062500 253.336823 0.500000
5308.358887 5294.568848 0.500000
897.764771 4405.028809 0.500000
8600.156250 5538.211426 0.500000
1103.940308 3217.437256 0.500000
6688.151367 7159.427734 0.500000
4342.209961 1950.409302 0.500000
1584.677124 4542.161133 0.500000
4465.089844 3454.306396 0.500000
3878.951416 3425.750488 0.500000
7617.541016 7256.265625 0.500000
4130.276367 3421.267578 0.500000
9154.310547 4066.521973 0.500000
8164.729492 2877.106445 0.500000
1481.102539 3688.061768 0.500000
421.766754 961.988892 0.500000
1361.147339 4375.507324 0.500000
2892.627930 5572.825684 0.500000
2896.678223 1060.101562 0.500000
7082.379883 4101.303711 0.500000
4642.925781 2122.171631 0.500000
2452.120850 5365.361328 0.500000
6782.576172 4621.313965 0.500000
6542.272461 3081.951904 0.500000
3141.185791 4196.028320 0.500000
3676.864746 4458.727539 0.500000
3068.977295 5476.397461 0.500000
4821.340820 7724.902344 0.500000
2173.573730 1951.661621 0.500000
3757.299316 7567.426270 0.500000
9536.987305 3197.626953 0.500000
4308.399902 5092.100586 0.500000
3270.197510 2441.916016 0.500000
7225.243164 7623.602051 0.500000
4708.395020 2046.870117 0.500000
6713.892578 4925.657227 0.500000
9849.788086 7315.892090 0.500000
8378.191406 3089.483154 0.500000
3788.880615 4760.091797 0.500000
452.045197 7703.523438 0.500000
2151.736816 7267.029297 0.500000
6425.396973 2628.375244 0.500000
7323.202637 5180.328613 0.500000
3919.365234 2885.910645 0.500000
4283.713379 6593.728516 0.500000
9802.451172 3888.343506 0.500000
832.045105 3703.244629 0.500000
8594.341797 2335.439209 0.500000
5931.469727 5304.252441 0.500000
5630.408203 5591.286133 0.500000
4693.437500 7244.344727 0.500000
7668.583008 4307.098633 0.500000
6927.866211 2091.409668 0.500000
9158.964844 5165.092285 0.500000
838.851746 506.597809 0.500000
